Country Code,Longitude,Latitude,Average Cost for two,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Votes,Restaurant Name len,Address len
1,77.21890088,28.56435417,500,0,0,0,2,3.1,11,15,5
1,77.2198813,28.5681089,700,0,0,0,2,2.9,63,14,5
1,77.21914127,28.5642885,600,0,0,0,2,3.4,29,15,6
1,77.21891731,28.56432472,600,0,0,0,2,3.1,20,31,5
1,77.2211601,28.5679395,600,0,1,0,2,3.2,50,17,3
1,77.21951243,28.56420752,400,0,0,0,1,2.8,13,11,3
1,77.219267,28.56414863,600,0,0,0,2,2.8,17,16,4
1,77.2192289,28.5684277,1200,1,0,0,3,2.7,31,15,3
1,77.21940279,28.56419015,400,0,0,0,1,2.8,13,19,4
1,77.22041389,28.5617,350,0,0,0,1,3.2,14,25,4
1,77.2193667,28.5689576,2200,1,0,0,4,3.2,28,8,3
1,77.219739,28.566755,350,0,1,0,1,3.8,68,16,4
1,77.221205,28.5677197,250,0,0,0,1,3.8,160,11,4
1,77.2193637,28.5681269,100,0,0,0,1,3.6,29,32,4
1,77.2212499,28.5675895,500,0,0,0,2,3.6,87,11,4
1,77.2196331,28.5680629,600,0,0,0,2,3.8,68,12,4
1,77.2199924,28.5680075,1100,0,0,0,3,3.5,273,7,4
1,77.2192738,28.567939,450,0,1,0,1,3.5,104,18,4
1,77.2201272,28.5677962,900,0,0,0,2,3.5,40,6,3
1,77.2191601,28.5684461,500,0,1,0,2,3.6,167,10,3
1,77.2195433,28.5682336,1500,1,1,0,3,3.6,177,36,3
1,77.21900079,28.56776639,650,0,0,0,2,3.6,215,22,4
1,77.2174773,28.5686642,1300,1,1,0,3,4.0,489,6,4
1,77.2174933,28.5684463,800,0,1,0,2,4.1,149,16,3
1,77.2192708,28.5279802,2500,1,0,0,4,3.3,179,11,6
1,77.21947454,28.52748139,1200,1,0,0,3,3.6,217,11,6
1,77.20365521,28.68093208,600,0,0,0,2,2.6,27,13,5
1,77.20388161,28.68096059,400,0,1,0,1,2.9,18,12,5
1,77.20394421,28.68088884,450,0,1,0,1,3.8,72,15,5
1,77.20384263,28.68091678,700,0,0,0,2,3.7,147,9,5
1,77.20383894,28.68082913,500,0,1,0,2,3.6,22,12,5
1,77.296194,28.5929234,350,0,0,0,1,3.2,17,16,3
1,77.2961448,28.5925115,450,0,0,0,1,2.7,29,15,4
1,77.2965607,28.5924186,850,1,1,0,2,2.5,117,4,5
1,77.296653,28.5934846,1100,1,0,0,3,3.2,88,6,4
1,77.2963556,28.5925202,1250,1,0,0,3,3.3,131,6,5
1,77.2963154,28.5926711,800,0,1,0,2,2.7,87,18,5
1,77.2963765,28.5925353,1400,1,0,0,3,3.3,91,15,4
1,77.1057254,28.6400959,400,0,0,0,1,3.2,11,20,4
1,77.0998378,28.6359711,200,0,0,0,1,3.3,16,14,6
1,77.1209657,28.6370195,250,0,0,0,1,3.3,21,7,3
1,77.1049848,28.6372567,150,0,0,0,1,2.8,16,21,4
1,77.1137736,28.6341779,300,0,0,0,1,3.3,15,16,6
1,77.1076479,28.6389889,600,0,0,0,2,3.1,11,13,6
1,77.1180859,28.6357398,350,0,0,0,1,2.4,26,13,4
1,77.2409086,28.60252,600,0,1,0,2,3.3,173,14,4
1,77.241099,28.6014758,2200,1,0,0,4,3.6,127,13,4
1,77.2406505,28.6023444,550,0,0,0,2,3.7,286,7,4
1,77.2426044,28.5992226,700,0,0,0,2,3.6,44,30,3
1,77.241099,28.6026409,1800,1,1,0,3,4.0,169,12,4
1,77.2411888,28.6024702,2200,0,0,0,4,4.0,165,8,4
1,77.1063438,28.6421648,400,0,1,0,1,3.2,24,14,4
1,77.1137028,28.6510376,250,0,0,0,1,3.2,36,13,6
1,77.1127855,28.6462371,450,0,0,0,1,3.3,14,9,4
1,77.1147742,28.6452447,400,0,1,0,1,3.4,55,11,4
1,77.1069062,28.6418012,250,0,0,0,1,3.4,21,11,4
1,77.1099433,28.6490845,1200,1,1,0,3,3.5,24,24,4
1,77.116361,28.6461869,1000,1,0,0,3,3.5,26,8,3
1,77.1120493,28.6463347,600,0,1,0,2,3.5,54,15,2
1,77.1163525,28.6461897,700,0,0,0,2,3.5,38,17,4
1,77.11541,28.646011,500,0,0,0,2,3.8,18,14,3
1,77.1120139,28.6463561,500,0,1,0,2,3.5,12,15,2
1,77.1065034,28.6422159,1600,1,1,0,3,4.3,1252,12,3
1,77.2294337,28.6012192,3000,1,0,0,4,3.3,50,22,5
1,77.2294235,28.6011707,3200,1,0,0,4,3.7,147,27,5
1,77.2294235,28.6011707,2500,0,0,0,4,3.9,821,31,5
1,77.1212744,28.6523425,800,1,0,0,2,3.3,152,13,5
1,77.1206821,28.6507962,500,0,1,0,2,3.6,186,11,8
1,77.1207398,28.6507574,1000,0,1,0,3,3.6,141,9,4
1,77.195866,28.596981,500,0,0,0,2,3.1,26,21,5
1,77.195892,28.597062,2200,1,0,0,4,3.2,48,19,6
1,77.1960071,28.5969975,1600,0,0,0,3,3.2,18,22,6
1,77.1956478,28.5966943,3600,1,0,0,4,3.7,101,20,5
1,77.1958724,28.5963125,3700,1,0,0,4,3.6,100,20,5
1,77.1962398,28.598181,2500,1,0,0,4,4.4,609,19,6
1,77.2169659,28.6001706,4100,0,0,0,4,3.5,42,20,5
1,77.2168724,28.6001728,4300,1,0,0,4,3.9,548,21,5
1,77.2168963,28.6001953,5000,1,0,0,4,3.8,134,20,5
1,77.2168839,28.6001694,3600,1,0,0,4,3.7,139,25,5
1,77.2169297,28.6001541,1000,0,0,0,3,3.7,65,29,5
1,77.2168927,28.6001767,4500,1,0,0,4,4.3,800,23,5
1,77.15246,28.538993,2650,1,0,0,4,3.3,145,26,5
1,77.15246,28.538993,3200,1,0,0,4,3.6,97,30,5
1,77.218187,28.625445,6000,1,0,0,4,3.2,12,42,3
1,77.218187,28.625445,3000,1,0,0,4,3.3,25,26,3
1,77.218185,28.625443,6000,1,0,0,4,3.9,272,19,3
1,77.218187,28.625445,4000,1,0,0,4,3.7,59,31,3
1,77.218187,28.625445,900,0,0,0,2,3.8,45,26,3
1,77.218187,28.625445,5000,1,0,0,4,3.7,104,28,3
1,77.218187,28.625445,2500,1,0,0,4,3.6,57,25,3
1,77.218187,28.625445,6000,1,0,0,4,4.0,259,30,3
1,77.26898376,28.56164003,1000,1,1,0,3,3.0,90,7,5
1,77.26894453,28.56161147,900,1,0,0,2,3.3,21,17,6
1,77.269154,28.567481,250,0,0,0,1,3.4,109,9,6
1,77.26885669,28.56179522,700,0,0,0,2,2.8,19,10,4
1,77.26870917,28.56165594,800,1,1,0,2,3.5,96,13,5
1,77.2685174,28.5614696,500,0,1,0,2,1.9,146,6,5
1,77.22762946,28.63110267,900,0,0,0,2,3.3,46,38,4
1,77.22762745,28.63113239,1600,1,0,0,3,3.2,31,35,4
1,77.227277,28.631407,4500,1,0,0,4,3.4,51,36,4
1,77.227277,28.631407,3000,0,0,0,4,3.5,45,29,4
1,77.22756944,28.63148611,5100,1,0,0,4,3.7,419,37,4
1,77.22764019,28.63120891,4500,1,0,0,4,3.9,265,29,4
1,77.228133,28.6317423,5000,0,0,0,4,3.7,747,30,4
1,77.227277,28.631407,4500,1,0,0,4,3.6,62,26,4
1,77.30317778,28.66113333,2700,1,0,0,4,3.9,186,49,5
1,77.30317778,28.66113333,2650,1,0,0,4,3.6,48,48,5
1,77.30317778,28.66113333,3500,1,0,0,4,3.6,42,45,5
1,77.30317778,28.66113333,3500,1,0,0,4,4.0,184,46,5
1,77.1889269,28.5794095,4000,1,0,0,4,3.9,241,26,4
1,77.1889752,28.5793901,5000,1,0,0,4,3.8,199,28,4
1,77.1889651,28.5794009,5500,1,0,0,4,3.9,178,23,4
1,77.1885648,28.5802165,3500,0,0,0,4,3.7,59,30,4
1,77.1890039,28.5793611,2000,0,0,0,4,3.6,32,35,4
1,77.238315,28.5921591,3000,1,0,0,4,3.8,185,16,3
1,77.21734352,28.62098574,3000,1,0,0,4,3.3,199,15,5
1,77.21736733,28.62098721,3500,1,0,0,4,3.3,169,15,5
1,77.216002,28.628885,4500,1,0,0,4,3.8,773,15,5
1,77.26953889,28.56109444,3000,1,0,0,4,3.1,26,43,3
1,77.26953889,28.56109444,900,0,0,0,2,3.3,19,35,3
1,77.269656,28.561179,4400,0,0,0,4,3.6,90,30,3
1,77.269618,28.561053,2500,1,0,0,4,3.7,111,29,3
1,77.2241228,28.6051535,5000,0,0,0,4,3.1,15,36,4
1,77.2241405,28.6051689,2500,0,0,0,4,3.8,79,38,4
1,77.2241369,28.6051648,5000,0,0,0,4,3.9,696,28,4
1,77.22273611,28.60440165,4200,1,0,0,4,3.6,64,31,4
1,77.2243039,28.6052532,6000,1,0,0,4,3.9,183,40,4
1,77.2246182,28.6051487,5500,1,0,0,4,4.0,398,35,4
1,77.2241401,28.605189,4500,1,0,0,4,4.2,541,26,4
1,77.1701408,28.5950782,2000,1,0,0,4,3.7,42,34,4
1,77.1702198,28.5948008,4000,1,0,0,4,3.5,24,29,4
1,77.170087,28.5950077,8000,1,0,0,4,4.0,145,33,4
1,77.1703995,28.5945492,1500,0,0,0,3,4.0,76,33,4
1,77.101847,28.535183,3000,1,0,0,4,3.2,28,19,5
1,77.2133902,28.5525438,1700,1,1,0,3,3.6,350,10,4
1,77.213191,28.5523566,1600,1,0,0,3,3.8,637,16,4
1,77.2129742,28.55231,2500,1,0,0,4,4.1,146,35,4
1,77.0994142,28.6419765,250,0,0,0,1,2.7,11,15,5
1,77.1016004,28.6374082,350,0,0,0,1,3.1,16,6,5
1,77.1033405,28.6487302,350,0,0,0,1,2.9,21,16,5
1,77.0905901,28.6364554,350,0,0,0,1,3.2,16,16,4
1,77.0888609,28.6377331,300,0,0,0,1,3.3,26,15,4
1,77.0972739,28.6374781,100,0,0,0,1,3.4,18,23,4
1,77.1006304,28.6448121,150,0,0,0,1,3.2,26,22,4
1,77.098007,28.6342673,150,0,0,0,1,3.5,17,18,4
1,77.0925481,28.6409492,300,0,1,0,1,3.5,21,11,4
1,77.25662515,28.52351906,800,0,0,0,2,3.7,281,13,4
1,77.2182605,28.5607572,750,0,0,0,2,3.4,104,20,4
1,77.21790746,28.56074218,500,0,1,0,2,3.6,438,26,4
1,77.21807376,28.56028103,700,0,1,0,2,4.2,73,15,4
1,77.076886,28.6291105,350,0,1,0,1,2.9,77,9,5
1,77.0760342,28.6288818,700,0,0,0,2,3.6,24,14,4
1,77.0764473,28.6287601,500,0,0,0,2,3.7,59,10,4
1,77.0770547,28.6290915,400,0,0,0,1,3.8,37,9,5
1,77.075439,28.629097,400,0,1,0,1,2.3,42,13,5
1,77.0675373,28.6216032,350,0,0,0,1,2.7,12,14,5
1,77.0448877,28.6200086,300,0,0,0,1,3.1,14,17,8
1,77.0599921,28.6209487,150,0,0,0,1,3.3,12,22,3
1,77.0605838,28.6228245,350,0,1,0,1,3.2,11,13,5
1,77.0627386,28.6236426,500,0,1,0,2,2.7,11,13,5
1,77.0386806,28.620035,650,0,1,0,2,2.8,12,10,5
1,77.2869436,28.6373178,450,0,0,0,1,2.6,33,15,5
1,77.2862874,28.6367704,300,0,0,0,1,2.6,23,18,5
1,77.2861149,28.6370319,1200,1,0,0,3,2.7,132,32,6
1,77.2862468,28.6367821,700,0,0,0,2,3.4,25,14,5
1,77.2863589,28.6368388,400,0,0,0,1,3.3,25,9,5
1,77.2859303,28.6367067,250,0,0,0,1,3.4,99,25,3
1,77.2854132,28.637003,600,0,0,0,2,3.4,193,12,4
1,77.2863408,28.6368424,250,0,1,0,1,3.0,38,18,5
1,77.2860199,28.6369716,1200,1,1,0,3,2.6,86,13,5
1,77.286309,28.6367759,250,0,0,0,1,2.5,18,13,6
1,77.2862019,28.6371001,500,0,1,0,2,2.5,163,6,5
1,77.2860211,28.6370146,1500,1,1,0,3,2.7,307,17,4
1,77.2860812,28.6369762,600,0,1,0,2,2.5,88,13,4
1,77.2867383,28.6367012,500,0,1,0,2,3.6,160,10,6
1,77.2861742,28.6370758,350,0,1,0,1,3.9,96,6,5
1,77.2867839,28.636911,350,0,0,0,1,3.5,54,9,3
1,77.2861642,28.6367213,350,0,0,0,1,2.3,45,20,3
1,77.2862848,28.6368649,600,0,1,0,2,2.4,117,12,7
1,77.2861107,28.6370362,1000,1,1,0,3,2.2,79,31,4
1,77.286103,28.637001,1000,0,1,0,3,2.4,224,9,3
1,77.2857573,28.6369891,1500,1,0,0,3,2.4,43,17,5
1,77.2860344,28.6367037,900,1,1,0,2,2.0,191,9,4
1,77.1573156,28.5232091,600,0,1,0,2,3.4,398,7,3
1,77.1538018,28.531431,1100,0,1,0,3,3.0,145,8,4
1,77.155416,28.5251312,600,0,1,0,2,2.8,133,11,4
1,77.1655919,28.5207314,2200,1,0,0,4,3.3,89,5,4
1,77.1538189,28.5312664,350,0,1,0,1,3.7,248,20,4
1,77.1584474,28.5183003,650,0,1,0,2,3.8,122,14,5
1,77.16529693,28.52331992,850,0,1,0,2,3.8,123,12,2
1,77.168407,28.522112,1000,0,1,0,3,3.9,40,13,2
1,77.1710434,28.5194758,1000,0,1,0,3,3.8,619,12,2
1,77.16119282,28.51901836,900,1,1,0,2,3.8,43,31,5
1,77.1611802,28.519173,900,1,1,0,2,3.8,286,21,5
1,77.153852,28.5313867,800,0,1,0,2,3.7,164,17,6
1,77.1517362,28.5336506,800,0,1,0,2,3.5,170,8,5
1,77.1611509,28.5191138,900,1,1,0,2,3.5,95,15,5
1,77.165415,28.514649,950,0,1,0,2,3.9,191,16,2
1,77.1482216,28.5367732,1500,1,1,0,3,3.6,361,7,4
1,77.1357431,28.5254999,650,0,1,0,2,3.8,141,10,4
1,77.1553898,28.5291446,1000,0,1,0,3,3.8,20,8,6
1,77.1619331,28.519062,700,0,1,0,2,3.7,185,17,8
1,77.16498211,28.51428649,700,0,1,0,2,4.2,193,12,6
1,77.1520605,28.5332879,650,0,1,0,2,4.1,173,11,5
1,77.166526,28.519511,900,0,1,0,2,4.2,62,18,2
1,77.156659,28.5250993,800,0,1,0,2,2.9,252,25,5
1,77.1566714,28.5251629,700,0,0,0,2,2.8,145,14,5
1,77.1566476,28.524981,600,0,0,0,2,3.3,87,11,4
1,77.1564626,28.5248609,650,0,1,0,2,3.3,199,15,5
1,77.1561628,28.5250677,500,0,1,0,2,2.5,131,6,5
1,77.1569671,28.5251478,750,0,1,0,2,3.9,105,13,5
1,77.1566644,28.52506,600,0,1,0,2,3.9,380,10,5
1,77.1561251,28.5251233,500,0,1,0,2,3.6,277,3,4
1,77.1566556,28.5249865,850,1,1,0,2,3.7,364,11,5
1,77.15988658,28.56104814,350,0,1,0,1,3.2,22,20,4
1,77.16407988,28.55705291,650,0,1,0,2,3.3,47,7,4
1,77.16369264,28.56517455,150,0,0,0,1,3.3,28,19,3
1,77.15966111,28.56100556,150,0,0,0,1,3.1,14,13,4
1,77.16423243,28.55793018,400,0,0,0,1,3.4,20,11,3
1,77.159666,28.561011,350,0,0,0,1,3.3,23,16,3
1,77.16311596,28.55760213,300,0,1,0,1,2.7,26,7,4
1,77.1583987,28.5677118,600,0,0,0,2,3.1,31,20,4
1,77.15505794,28.56157466,400,0,1,0,1,3.2,28,8,5
1,77.15976667,28.55818056,300,0,1,0,1,3.3,18,14,4
1,77.17082061,28.55888991,700,0,1,0,2,2.8,299,14,5
1,77.164272,28.557864,1100,1,1,0,3,3.3,52,10,5
1,77.16419167,28.55761667,200,0,0,0,1,3.3,40,28,4
1,77.15067118,28.52951508,300,0,1,0,1,3.5,37,5,2
1,77.164368,28.557223,600,0,0,0,2,3.6,80,12,4
1,77.15496004,28.56139062,450,0,0,0,1,3.6,34,14,4
1,77.161681,28.572131,900,0,1,0,2,3.5,21,22,6
1,77.15516992,28.56151959,1700,1,0,0,3,3.7,76,13,6
1,77.16411,28.559058,2000,0,0,0,4,4.3,114,23,3
1,77.3175176,28.5997276,150,0,0,0,1,2.9,16,21,4
1,77.3176784,28.6001,350,0,0,0,1,3.0,31,8,4
1,77.30796732,28.59103534,400,0,0,0,1,3.2,13,16,5
1,77.30650049,28.59154464,400,0,1,0,1,3.1,36,15,4
1,77.3021052,28.5891084,700,0,0,0,2,2.6,17,14,7
1,77.30853528,28.58950538,450,0,0,0,1,3.3,32,17,6
1,77.32028972,28.60043838,250,0,0,0,1,3.4,31,18,4
1,77.3040391,28.5891093,350,0,0,0,1,3.3,30,8,5
1,77.3164521,28.6013457,550,0,0,0,2,2.9,14,10,4
1,77.3226158,28.6011417,100,0,0,0,1,3.1,16,10,4
1,77.30725687,28.59087872,400,0,1,0,1,3.7,32,14,5
1,77.2010382,28.6928867,800,1,0,0,2,3.3,43,12,5
1,77.2023857,28.6895227,300,0,0,0,1,3.1,25,12,5
1,77.197804,28.6921294,300,0,0,0,1,3.4,43,19,5
1,77.201128,28.6916414,200,0,0,0,1,3.0,16,9,4
1,77.201667,28.6899018,500,0,1,0,2,3.4,168,16,3
1,77.2011936,28.6918964,200,0,1,0,1,3.3,12,11,4
1,77.2016171,28.6898007,350,0,0,0,1,3.3,27,19,5
1,77.2012294,28.6909462,200,0,0,0,1,2.9,19,12,4
1,77.2011834,28.6901314,400,0,1,0,1,3.1,15,12,4
1,77.2041084,28.6944411,800,1,1,0,2,3.3,732,15,4
1,77.2050359,28.6928661,800,1,1,0,2,3.4,430,16,5
1,77.2043384,28.6944707,900,0,0,0,2,4.6,1136,15,4
1,77.2013077,28.6910317,300,0,0,0,1,3.8,114,12,5
1,77.2047215,28.6935077,600,0,0,0,2,3.8,429,12,6
1,77.2012817,28.6914056,250,0,1,0,1,3.5,65,11,6
1,77.2040661,28.6945366,700,0,1,0,2,3.5,349,33,5
1,77.2048067,28.6936233,500,0,0,0,2,3.6,480,14,5
1,77.2036388,28.6949624,400,0,0,0,1,3.6,314,13,4
1,77.2050605,28.6926492,800,1,1,0,2,3.7,344,10,5
1,77.2013137,28.6914552,150,0,0,0,1,3.5,18,24,4
1,77.2047215,28.6934181,800,0,1,0,2,3.9,419,6,4
1,77.2042723,28.6924796,150,0,0,0,1,3.5,27,19,5
1,77.2044519,28.6939297,700,0,1,0,2,3.5,359,8,4
1,77.2048113,28.6934267,500,0,1,0,2,3.6,555,21,5
1,77.2039955,28.6947175,900,0,0,0,2,4.1,506,8,3
1,77.204991,28.6934439,600,0,0,0,2,4.3,3986,15,5
1,77.2014873,28.6906011,400,0,0,0,1,4.2,741,16,4
1,77.2040075,28.6943812,800,0,1,0,2,4.1,636,16,4
1,77.201128,28.6919997,200,0,1,0,1,4.4,163,6,4
1,77.20197815,28.69302023,350,0,0,0,1,4.0,90,18,4
1,77.3103529,28.6580412,300,0,0,0,1,3.4,19,15,4
1,77.0796054,28.6384984,250,0,0,0,1,3.3,15,6,4
1,77.0766826,28.6386194,300,0,0,0,1,3.3,23,9,4
1,77.0700473,28.6282838,300,0,0,0,1,3.4,28,12,4
1,77.0698926,28.628157,150,0,0,0,1,2.8,14,20,4
1,77.07604811,28.6390282,400,0,0,0,1,3.0,41,10,5
1,77.0764578,28.6294177,450,0,0,0,1,3.0,16,15,4
1,77.06883967,28.63507537,200,0,0,0,1,2.7,11,11,4
1,77.0743745,28.6389086,500,0,0,0,2,2.6,20,6,4
1,77.0798778,28.6420433,400,0,0,0,1,3.3,55,22,6
1,77.07597736,28.63884135,750,0,0,0,2,3.2,20,9,6
1,77.0747491,28.6390149,850,1,0,0,2,3.3,16,10,5
1,77.0656655,28.6384063,100,0,0,0,1,3.2,17,11,4
1,77.0710682,28.6365514,350,0,0,0,1,2.6,44,7,5
1,77.0789309,28.6385677,100,0,0,0,1,3.3,26,19,5
1,77.0698926,28.6440984,300,0,0,0,1,3.3,21,18,5
1,77.0792678,28.638455,300,0,0,0,1,3.4,33,13,3
1,77.06992965,28.62748827,500,0,0,0,2,2.6,33,13,6
1,77.0758587,28.6429519,300,0,0,0,1,3.3,33,11,5
1,77.071162,28.6429129,350,0,1,0,1,2.8,31,11,4
1,77.0789759,28.6383481,300,0,0,0,1,3.1,34,15,4
1,77.074213,28.6392656,600,0,0,0,2,2.8,20,6,3
1,77.0797403,28.6419595,300,0,0,0,1,3.1,12,19,3
1,77.06778422,28.62786555,650,0,0,0,2,3.1,24,9,5
1,77.0792789,28.6425242,350,0,1,0,1,2.7,44,24,3
1,77.0782115,28.6384983,350,0,0,0,1,3.3,15,7,3
1,77.0795111,28.6385334,400,0,0,0,1,3.1,17,19,5
1,77.0707437,28.64041091,400,0,0,0,1,2.8,37,13,5
1,77.06975497,28.62759745,400,0,0,0,1,3.1,23,20,4
1,77.0751536,28.6392198,550,0,0,0,2,3.4,23,13,4
1,77.0739295,28.63949696,450,0,0,0,1,2.8,11,15,4
1,77.0698477,28.6275705,350,0,0,0,1,3.3,42,17,6
1,77.0765725,28.6387222,250,0,0,0,1,3.4,35,16,4
1,77.0747491,28.639194,800,1,0,0,2,2.6,43,16,5
1,77.0751965,28.63885695,500,0,1,0,2,2.6,28,6,4
1,77.0588879,28.6354403,200,0,0,0,1,3.2,17,13,6
1,77.0752887,28.6397834,1150,1,1,0,3,3.4,40,15,7
1,77.07022168,28.63504182,600,0,0,0,2,3.4,26,14,4
1,77.0745243,28.6391275,1100,1,0,0,3,3.2,31,9,5
1,77.0784813,28.6386139,100,0,0,0,1,2.6,42,20,5
1,77.079298,28.6425617,300,0,0,0,1,3.5,36,14,3
1,77.069463,28.6284455,700,0,0,0,2,3.5,56,12,4
1,77.0743071,28.6390833,600,0,1,0,2,2.3,26,18,5
1,77.318175,28.67132778,350,0,0,0,1,2.8,14,12,3
1,77.317225,28.66721,400,0,1,0,1,3.4,33,19,3
1,77.31211167,28.66965416,450,0,1,0,1,3.3,114,24,5
1,77.31173314,28.66981271,200,0,0,0,1,3.2,12,22,4
1,77.31825527,28.66722898,300,0,0,0,1,3.3,12,15,4
1,77.30372541,28.66736018,600,0,0,0,2,2.6,54,32,5
1,77.31825426,28.67116736,400,0,0,0,1,2.5,51,7,4
1,77.31819056,28.67121678,400,0,0,0,1,3.3,21,26,5
1,77.31217302,28.66934292,500,0,1,0,2,3.5,37,15,5
1,77.31794111,28.66686832,600,0,1,0,2,3.8,122,10,5
1,77.3174241,28.6601382,800,0,1,0,2,3.6,126,12,5
1,77.31206504,28.66910046,300,0,1,0,1,3.6,35,20,4
1,77.31226757,28.66815358,600,0,0,0,2,3.6,168,12,5
1,77.31653329,28.67556419,350,0,0,0,1,2.4,29,20,4
1,77.31898986,28.67993906,400,0,1,0,1,2.2,64,10,4
1,77.1648729,28.6815855,300,0,0,0,1,2.6,19,10,8
1,77.1586101,28.7003198,400,0,0,0,1,3.4,35,19,4
1,77.1685563,28.6990634,250,0,0,0,1,3.0,24,18,5
1,77.080281,28.6299004,350,0,0,0,1,3.4,86,20,5
1,77.0795544,28.6301884,500,0,1,0,2,2.1,152,6,5
1,77.12311551,28.65297802,1500,1,0,0,3,3.5,178,17,4
1,77.1689845,28.6455224,500,0,1,0,2,3.4,86,3,4
1,77.1639289,28.6495338,400,0,0,0,1,3.5,216,14,3
1,77.1689671,28.6454168,400,0,1,0,1,3.7,83,7,5
1,77.1647873,28.6522346,400,0,1,0,1,4.1,491,9,3
1,77.12179529,28.5503472,600,0,0,0,2,3.2,17,28,5
1,77.12142371,28.54989546,500,0,1,0,2,3.1,25,6,5
1,77.12179529,28.5503472,1000,0,0,0,3,3.6,22,13,6
1,77.2068326,28.5597171,600,0,1,0,2,2.7,33,6,3
1,77.2125368,28.5612917,150,0,0,0,1,3.3,39,9,6
1,77.2071919,28.5579587,250,0,0,0,1,3.3,28,6,4
1,77.2071919,28.5579587,350,0,0,0,1,3.1,30,16,5
1,77.2077758,28.5577007,300,0,0,0,1,2.7,52,26,3
1,77.2072368,28.5617724,600,0,0,0,2,3.2,46,17,3
1,77.2074165,28.5603554,1000,1,0,0,3,3.0,42,17,5
1,77.207147,28.5579096,400,0,1,0,1,2.7,128,10,5
1,77.2072686,28.5617998,450,0,0,0,1,3.2,30,15,4
1,77.20747568,28.55994238,450,0,0,0,1,3.0,25,10,4
1,77.207147,28.5579096,150,0,0,0,1,3.9,109,16,4
1,77.2072368,28.559442,500,0,1,0,2,3.7,334,9,4
1,77.5281286,28.4581066,500,0,0,0,2,3.1,15,14,5
1,77.5074561,28.4639566,600,0,1,0,2,3.4,50,16,5
1,77.5077014,28.4642008,450,0,0,0,1,3.2,45,20,6
1,77.3325771,28.5698988,300,0,0,0,1,3.1,47,28,3
1,77.3326668,28.5703556,200,0,1,0,1,3.5,94,18,4
1,77.3328944,28.5697361,400,0,1,0,1,3.7,331,19,4
1,77.3326668,28.5700866,300,0,0,0,1,3.8,603,20,3
1,77.32315633,28.56812092,2600,1,0,0,4,3.0,579,10,4
1,77.32303832,28.5680476,600,0,0,0,2,3.5,169,10,4
1,77.32309598,28.56822692,1100,1,1,0,3,3.5,278,19,4
1,77.3228281,28.56834294,2000,1,0,0,4,2.4,221,25,5
1,77.32142698,28.5676545,1100,1,0,0,3,3.4,120,25,5
1,77.3214491,28.5675927,1500,1,0,0,3,3.4,215,26,5
1,77.3210901,28.5673795,350,0,0,0,1,2.7,212,9,6
1,77.3210394,28.56800461,250,0,0,0,1,4.5,324,13,4
1,77.32187994,28.56772693,700,0,0,0,2,4.5,147,20,4
1,77.32,28.57,650,0,0,0,2,3.5,23,7,5
1,77.32058812,28.56747782,1500,1,1,0,3,3.9,199,11,4
1,77.32092675,28.56668455,650,0,1,0,2,3.8,458,10,5
1,77.32105985,28.56744043,400,0,0,0,1,3.9,124,7,6
1,77.32080102,28.567075,1400,1,1,0,3,3.9,173,19,5
1,77.32102197,28.56746369,600,0,0,0,2,3.7,64,12,4
1,77.32144509,28.5674896,600,0,0,0,2,3.7,86,14,4
1,77.32094418,28.56702642,900,0,1,0,2,3.7,214,10,4
1,77.32072927,28.56729997,400,0,0,0,1,3.8,169,9,4
1,77.32097905,28.56646341,1800,0,0,0,3,3.9,749,16,5
1,77.32057907,28.56737005,1000,0,0,0,3,3.9,173,9,4
1,77.3204748,28.56648549,1600,1,1,0,3,3.9,366,12,4
1,77.3205499,28.56693955,400,0,0,0,1,3.9,232,9,4
1,77.32083656,28.56733177,550,0,1,0,2,3.6,397,9,6
1,77.32080102,28.567075,400,0,1,0,1,3.7,518,7,5
1,77.32097905,28.56646341,1600,1,1,0,3,3.8,67,4,5
1,77.320913,28.56732441,1500,1,0,0,3,4.1,567,18,4
1,77.32041411,28.56730645,1500,1,1,0,3,4.1,750,19,4
1,77.32079029,28.56673549,1500,1,0,0,3,4.1,322,14,5
1,77.3204748,28.56648549,1600,1,1,0,3,4.3,428,8,5
1,77.32051905,28.56724019,650,0,1,0,2,4.0,91,9,4
1,77.32082382,28.56732971,1350,0,0,0,3,4.0,121,7,4
1,77.32077688,28.56658591,1300,0,0,0,3,4.0,617,20,4
1,77.32085601,28.56730085,750,0,1,0,2,4.2,316,14,5
1,77.3283593,28.5774799,1500,1,0,0,3,3.4,67,33,5
1,77.3283593,28.5773903,2000,1,0,0,4,3.2,27,34,5
1,77.3361665,28.5678168,350,0,0,0,1,3.4,96,9,6
1,77.3353589,28.5681889,650,0,1,0,2,3.1,112,11,5
1,77.3355832,28.567448,350,0,1,0,1,2.6,12,16,5
1,77.3357335,28.5682606,600,0,0,0,2,2.5,24,20,5
1,77.3353589,28.5677406,1500,1,1,0,3,3.3,129,9,4
1,77.3351088,28.5678557,650,0,1,0,2,3.9,44,11,3
1,77.3352723,28.5674286,1200,0,0,0,3,3.7,330,14,5
1,77.3218081,28.5649369,1800,1,0,0,3,3.4,299,10,3
1,77.3217244,28.5648201,400,0,1,0,1,3.6,46,7,8
1,77.3215077,28.5647926,600,0,1,0,2,3.7,481,14,6
